Review_ID,Restaurant_ID,User_ID,Rating,Review_Text
REV00568,R0023,U00270,5,The taste was authentic.
REV00569,R0002,U00769,3,Standard quality.
REV00570,R0035,U00883,4,Highly recommended!
REV00571,R0199,U00871,5,Worth every penny.
REV00572,R0086,U00438,5,The taste was authentic. I especially liked the dessert.
REV00573,R0008,U00623,3,Average experience.
REV00574,R0186,U00563,4,Best in town.
REV00575,R0156,U00113,4,"Great service, very fast."
REV00576,R0045,U00524,3,Delivery was very late.
REV00577,R0143,U00024,4,The taste was authentic.
REV00578,R0126,U00051,3,Might try again.
REV00579,R0116,U00336,2,Not enough quantity.
REV00580,R0044,U00120,3,Terrible taste.
REV00581,R0094,U00846,4,Worth every penny.
REV00582,R0035,U00887,5,Amazing food!
REV00583,R0087,U00368,4,The taste was authentic. The main course was perfectly cooked.
REV00584,R0138,U00788,4,Generous portions. Five stars!
REV00585,R0115,U00335,4,Fresh and hot.
REV00586,R0030,U00893,5,The taste was authentic.
REV00587,R0095,U00161,4,Highly recommended!
REV00588,R0166,U00737,4,Loved the ambiance. The main course was perfectly cooked.
REV00589,R0192,U00292,2,Stale ingredients.
REV00590,R0142,U00683,4,Amazing food!
REV00591,R0080,U00129,5,Highly recommended!
REV00592,R0148,U00812,4,The taste was authentic.
REV00593,R0103,U00333,3,Nothing special.
REV00594,R0163,U00079,4,Loved the ambiance.
REV00595,R0190,U00107,3,The taste was authentic.
REV00596,R0038,U00963,2,Food was cold.
REV00597,R0145,U00170,3,"Met expectations, mostly."
REV00598,R0134,U00662,5,Generous portions.
REV00599,R0063,U00079,4,The taste was authentic. I especially liked the dessert.
REV00600,R0198,U00475,2,Terrible taste.
REV00601,R0020,U00728,5,Best in town.
REV00602,R0118,U00580,5,Highly recommended! Five stars!
REV00603,R0158,U00522,5,Loved the ambiance.
REV00604,R0089,U00817,4,Worth every penny. Five stars!
REV00605,R0117,U00337,4,Loved the ambiance.
REV00606,R0100,U00122,5,"Great service, very fast."
REV00607,R0068,U00903,3,Worth every penny.
REV00608,R0083,U00524,3,Will definitely order again.
REV00609,R0039,U00185,3,Bad packaging.
REV00610,R0142,U00815,4,Fresh and hot. Five stars!
REV00611,R0121,U00550,5,Generous portions.
REV00612,R0074,U00591,5,"Great service, very fast. Five stars!"
REV00613,R0188,U00082,5,Worth every penny.
REV00614,R0049,U00420,1,Delivery was very late.
REV00615,R0080,U00518,3,Might try again.
REV00616,R0014,U00170,1,Bad packaging.
REV00617,R0181,U00249,4,Best in town.
REV00618,R0147,U00692,5,Generous portions. I especially liked the dessert.
REV00619,R0090,U00443,4,Loved the ambiance.
REV00620,R0136,U00348,3,Bad packaging.
REV00621,R0141,U00039,5,"Great service, very fast."
REV00622,R0200,U00042,5,Fresh and hot. Five stars!
REV00623,R0190,U00908,2,Delivery was very late.
REV00624,R0135,U00833,2,Bad packaging.
REV00625,R0084,U00817,4,Loved the ambiance.
REV00626,R0076,U00302,4,"Great service, very fast. Five stars!"
REV00627,R0164,U00762,3,It was okay.
REV00628,R0032,U00682,3,Will definitely order again.
REV00629,R0109,U00941,4,Highly recommended!
REV00630,R0106,U00293,4,Fresh and hot. I especially liked the dessert.
REV00631,R0084,U00793,3,Terrible taste.
REV00632,R0108,U00160,5,Generous portions.
REV00633,R0143,U00904,2,Rude staff.
REV00634,R0131,U00055,2,Not enough quantity.
REV00635,R0061,U00694,5,Best in town.
REV00636,R0013,U00319,5,Highly recommended!
REV00637,R0019,U00822,2,Not enough quantity.
REV00638,R0003,U00436,3,Rude staff.
REV00639,R0188,U00714,3,Food was cold.
REV00640,R0078,U00553,5,Highly recommended! I especially liked the dessert.
REV00641,R0149,U00650,3,Generous portions.
REV00642,R0089,U00703,4,Highly recommended!
REV00643,R0080,U00703,4,Fresh and hot. Five stars!
REV00644,R0067,U00288,3,Loved the ambiance.
REV00645,R0055,U00780,4,Fresh and hot. Five stars!
REV00646,R0189,U00189,1,Bad packaging.
REV00647,R0189,U00278,3,Not worth the hype.
REV00648,R0064,U00892,4,Fresh and hot.
REV00649,R0198,U00946,4,Generous portions.
REV00650,R0038,U00293,4,Highly recommended! Five stars!
REV00651,R0113,U00260,5,Highly recommended!
REV00652,R0150,U00490,2,Stale ingredients.
REV00653,R0165,U00117,4,The taste was authentic.
REV00654,R0031,U00450,5,Will definitely order again.
REV00655,R0104,U00936,1,Food was cold.
REV00656,R0083,U00213,5,"Great service, very fast."
REV00657,R0124,U00138,2,Terrible taste.
REV00658,R0184,U00578,5,Loved the ambiance.
REV00659,R0131,U00809,4,The taste was authentic.
REV00660,R0097,U00770,3,A bit plain.
REV00661,R0137,U00890,5,Worth every penny.
REV00662,R0135,U00034,2,Food was cold.
REV00663,R0030,U00581,3,Hit or miss.
REV00664,R0036,U00278,2,Food was cold.
REV00665,R0189,U00743,2,Delivery was very late.
REV00666,R0076,U00505,4,"Great service, very fast."
REV00667,R0105,U00841,4,Highly recommended! Five stars!
REV00668,R0183,U00953,5,Will definitely order again. The main course was perfectly cooked.
REV00669,R0053,U00980,1,Not enough quantity.
REV00670,R0153,U00163,4,Loved the ambiance. Five stars!
REV00671,R0150,U00694,3,Overpriced.
REV00672,R0132,U00918,3,Rude staff.
REV00673,R0043,U00637,5,Amazing food! I especially liked the dessert.
REV00674,R0174,U00665,4,Generous portions.
REV00675,R0152,U00614,4,Highly recommended!
REV00676,R0088,U00043,5,"Great service, very fast."
REV00677,R0021,U00628,5,Best in town.
REV00678,R0141,U00128,4,Generous portions.
REV00679,R0193,U00909,2,Not worth the hype.
REV00680,R0178,U00650,4,Best in town.
REV00681,R0190,U00508,3,Rude staff.
REV00682,R0194,U00383,2,Stale ingredients.
REV00683,R0137,U00490,5,Amazing food!
REV00684,R0158,U00584,4,Worth every penny.
REV00685,R0080,U00853,5,Fresh and hot. Five stars!
REV00686,R0139,U00925,4,Highly recommended!
REV00687,R0075,U00120,5,Amazing food!
REV00688,R0174,U00322,3,Average experience.
REV00689,R0080,U00686,5,Amazing food! The main course was perfectly cooked.
REV00690,R0121,U00057,4,"Great service, very fast."
REV00691,R0010,U00049,3,A bit plain.
REV00692,R0147,U00602,4,Amazing food!
REV00693,R0115,U00640,5,Loved the ambiance.
REV00694,R0159,U00704,5,"Great service, very fast."
REV00695,R0092,U00025,4,The taste was authentic.
REV00696,R0185,U00810,3,The taste was authentic.
REV00697,R0123,U00867,2,Terrible taste.
REV00698,R0032,U00487,5,Amazing food! Five stars!
REV00699,R0166,U00257,2,Too salty.
REV00700,R0174,U00223,4,Amazing food!
REV00701,R0189,U00342,1,Delivery was very late.
REV00702,R0191,U00645,5,Will definitely order again.
REV00703,R0154,U00721,3,Not enough quantity.
REV00704,R0065,U00001,5,Amazing food!
REV00705,R0153,U00219,4,Fresh and hot. The main course was perfectly cooked.
REV00706,R0148,U00789,4,Amazing food! Five stars!
REV00707,R0048,U00870,5,"Great service, very fast. The main course was perfectly cooked."
REV00708,R0185,U00353,5,Loved the ambiance.
REV00709,R0024,U00233,3,Just another place.
REV00710,R0167,U00259,4,Highly recommended! The main course was perfectly cooked.
REV00711,R0125,U00874,5,"Great service, very fast."
REV00712,R0061,U00191,5,Worth every penny.
REV00713,R0068,U00671,4,Fresh and hot.
REV00714,R0154,U00949,5,Worth every penny. Five stars!
REV00715,R0159,U00807,4,"Great service, very fast."
REV00716,R0099,U00956,5,Best in town. I especially liked the dessert.
REV00717,R0086,U00197,5,Amazing food! Five stars!
REV00718,R0155,U00921,3,Terrible taste.
REV00719,R0007,U00688,2,Too salty.
REV00720,R0047,U00255,5,Generous portions.
REV00721,R0083,U00636,4,Will definitely order again. Five stars!
REV00722,R0145,U00146,3,Loved the ambiance.
REV00723,R0173,U00728,2,Food was cold.
REV00724,R0122,U00240,3,Decent food for the price.
REV00725,R0005,U00524,5,The taste was authentic.
REV00726,R0189,U00689,4,"Great service, very fast. Five stars!"
REV00727,R0119,U00076,4,Worth every penny. The main course was perfectly cooked.
REV00728,R0095,U00300,3,Standard quality.
REV00729,R0085,U00036,4,Highly recommended!
REV00730,R0172,U00407,5,The taste was authentic.
REV00731,R0041,U00176,5,Loved the ambiance. I especially liked the dessert.
REV00732,R0085,U00633,5,Worth every penny. The main course was perfectly cooked.
REV00733,R0081,U00822,3,"Met expectations, mostly."
REV00734,R0084,U00921,3,Stale ingredients.
REV00735,R0146,U00748,4,Worth every penny.
REV00736,R0170,U00603,3,Just another place.
REV00737,R0024,U00054,3,Decent food for the price.
REV00738,R0080,U00639,2,Stale ingredients.
REV00739,R0093,U00154,2,Bad packaging.
REV00740,R0009,U00032,3,Might try again.
REV00741,R0089,U00976,3,Decent food for the price.
REV00742,R0080,U00552,4,"Great service, very fast. I especially liked the dessert."
REV00743,R0148,U00048,4,Will definitely order again. I especially liked the dessert.
REV00744,R0082,U00039,3,Amazing food!
REV00745,R0066,U00388,4,Loved the ambiance. Five stars!
REV00746,R0148,U00779,4,The taste was authentic.
REV00747,R0042,U00600,4,"Great service, very fast."
REV00748,R0089,U00744,5,"Great service, very fast."
REV00749,R0074,U00176,4,Will definitely order again.
REV00750,R0059,U00368,4,Loved the ambiance.
REV00751,R0078,U00284,5,Amazing food! The main course was perfectly cooked.
REV00752,R0113,U00881,5,Amazing food! The main course was perfectly cooked.
REV00753,R0099,U00932,3,It was okay.
REV00754,R0074,U00847,3,Standard quality.
REV00755,R0181,U00718,2,Delivery was very late.
REV00756,R0060,U00552,4,The taste was authentic.
REV00757,R0102,U00472,4,Highly recommended! Five stars!
REV00758,R0038,U00997,3,Amazing food!
REV00759,R0182,U00968,3,Not enough quantity.
REV00760,R0180,U00297,3,Will definitely order again.
REV00761,R0031,U00637,5,"Great service, very fast. The main course was perfectly cooked."
REV00762,R0058,U00865,2,Bad packaging.
REV00763,R0190,U00480,3,Standard quality.
REV00764,R0131,U00012,3,Standard quality.
REV00765,R0065,U00840,4,"Great service, very fast. The main course was perfectly cooked."
REV00766,R0123,U00794,2,Terrible taste.
REV00767,R0075,U00644,5,Amazing food!
REV00768,R0038,U00900,3,The taste was authentic.
REV00769,R0004,U00872,4,The taste was authentic.
REV00770,R0177,U00514,4,Worth every penny.
REV00771,R0105,U00913,5,Loved the ambiance. The main course was perfectly cooked.
REV00772,R0194,U00454,5,Will definitely order again.
REV00773,R0062,U00899,4,Loved the ambiance.
REV00774,R0044,U00877,3,Standard quality.
REV00775,R0132,U00963,3,Rude staff.
REV00776,R0086,U00368,3,Not worth the hype.
REV00777,R0082,U00183,4,The taste was authentic.
REV00778,R0195,U00567,4,Best in town. The main course was perfectly cooked.
REV00779,R0106,U00223,5,Amazing food!
REV00780,R0021,U00080,4,Amazing food! The main course was perfectly cooked.
REV00781,R0071,U00859,4,Worth every penny.
REV00782,R0039,U00407,3,Decent food for the price.
REV00783,R0176,U00658,3,Just another place.
REV00784,R0178,U00699,3,Food was cold.
REV00785,R0076,U00492,4,Fresh and hot. The main course was perfectly cooked.
REV00786,R0111,U00947,3,Standard quality.
REV00787,R0139,U00617,4,Fresh and hot.
REV00788,R0115,U00372,5,"Great service, very fast."
REV00789,R0162,U00544,2,Not enough quantity.
REV00790,R0016,U00144,3,Average experience.
REV00791,R0009,U00896,3,Too salty.
REV00792,R0062,U00816,5,Best in town.
REV00793,R0071,U00355,2,Stale ingredients.
REV00794,R0109,U00600,2,Delivery was very late.
REV00795,R0136,U00785,5,The taste was authentic.
REV00796,R0091,U00460,3,Generous portions.
REV00797,R0117,U00137,3,Decent food for the price.
REV00798,R0090,U00159,4,Generous portions.
REV00799,R0145,U00610,4,Worth every penny.
REV00800,R0156,U00471,5,Will definitely order again. The main course was perfectly cooked.
REV00801,R0006,U00667,4,Worth every penny.
REV00802,R0058,U00789,4,Generous portions.
REV00803,R0017,U00309,4,Loved the ambiance.
REV00804,R0042,U00067,4,Will definitely order again.
REV00805,R0097,U00431,4,Amazing food!
REV00806,R0012,U00273,4,Highly recommended!
REV00807,R0021,U00834,5,Loved the ambiance. The main course was perfectly cooked.
REV00808,R0099,U00319,5,Fresh and hot. Five stars!
REV00809,R0075,U00022,3,Hit or miss.
REV00810,R0024,U00765,4,Fresh and hot.
REV00811,R0136,U00816,3,Food was cold.
REV00812,R0029,U00125,5,Best in town.
REV00813,R0108,U00563,4,Will definitely order again.
REV00814,R0027,U00103,3,It was okay.
REV00815,R0182,U00061,4,Generous portions.
REV00816,R0195,U00647,4,Will definitely order again.
REV00817,R0193,U00205,3,Will definitely order again.
REV00818,R0173,U00214,2,Not enough quantity.
REV00819,R0154,U00486,4,Fresh and hot.
REV00820,R0020,U00636,4,Will definitely order again. The main course was perfectly cooked.
REV00821,R0168,U00808,3,Not enough quantity.
REV00822,R0045,U00828,1,Terrible taste.
REV00823,R0049,U00475,3,Bad packaging.
REV00824,R0027,U00510,3,Not worth the hype.
REV00825,R0061,U00202,4,Will definitely order again.
REV00826,R0046,U00760,3,Terrible taste.
REV00827,R0173,U00385,1,Not enough quantity.
REV00828,R0166,U00691,4,Amazing food!
REV00829,R0012,U00285,3,Delivery was very late.
REV00830,R0108,U00173,3,Highly recommended!
REV00831,R0191,U00433,4,Loved the ambiance.
REV00832,R0022,U00523,4,Loved the ambiance. I especially liked the dessert.
REV00833,R0018,U00844,5,Amazing food! The main course was perfectly cooked.
REV00834,R0157,U00033,4,Generous portions. The main course was perfectly cooked.
REV00835,R0020,U00712,4,Generous portions.
REV00836,R0004,U00758,5,The taste was authentic.
REV00837,R0056,U00207,5,Will definitely order again.
REV00838,R0114,U00784,3,Standard quality.
REV00839,R0069,U00625,3,Average experience.
REV00840,R0102,U00069,5,Will definitely order again.
REV00841,R0088,U00479,4,Amazing food!
REV00842,R0151,U00488,5,The taste was authentic. Five stars!
REV00843,R0193,U00423,2,Not worth the hype.
REV00844,R0162,U00941,5,Worth every penny. I especially liked the dessert.
REV00845,R0040,U00069,2,Not worth the hype.
REV00846,R0131,U00889,4,Generous portions. Five stars!
REV00847,R0107,U00003,3,Standard quality.
REV00848,R0054,U00606,3,"Met expectations, mostly."
REV00849,R0099,U00616,2,Stale ingredients.
REV00850,R0001,U00158,2,Terrible taste.
REV00851,R0187,U00407,3,It was okay.
REV00852,R0076,U00507,2,Rude staff.
REV00853,R0078,U00788,4,Fresh and hot. I especially liked the dessert.
REV00854,R0158,U00558,3,Delivery was very late.
REV00855,R0052,U00859,1,Terrible taste.
REV00856,R0096,U00889,4,Amazing food!
REV00857,R0076,U00056,1,Overpriced.
REV00858,R0112,U00636,3,A bit plain.
REV00859,R0054,U00015,4,Worth every penny.
REV00860,R0185,U00262,5,The taste was authentic. Five stars!
REV00861,R0110,U00230,3,It was okay.
REV00862,R0067,U00033,5,Amazing food!
REV00863,R0011,U00249,4,Will definitely order again.
REV00864,R0115,U00891,5,Worth every penny.
REV00865,R0126,U00809,3,Decent food for the price.
REV00866,R0023,U00772,4,Fresh and hot.
REV00867,R0119,U00795,5,Fresh and hot.
REV00868,R0002,U00119,3,Not enough quantity.
REV00869,R0005,U00424,4,"Great service, very fast."
REV00870,R0125,U00525,5,Best in town. I especially liked the dessert.
REV00871,R0133,U00491,3,Best in town.
REV00872,R0171,U00524,2,Too salty.
REV00873,R0064,U00149,4,Fresh and hot. I especially liked the dessert.
REV00874,R0068,U00150,5,Amazing food! Five stars!
REV00875,R0154,U00285,2,Too salty.
REV00876,R0074,U00533,5,Loved the ambiance. The main course was perfectly cooked.
REV00877,R0179,U00542,5,Worth every penny.
REV00878,R0180,U00831,1,Not enough quantity.
REV00879,R0076,U00753,3,Will definitely order again.
REV00880,R0132,U00856,2,Stale ingredients.
REV00881,R0105,U00478,4,Will definitely order again.
REV00882,R0139,U00603,3,"Met expectations, mostly."
REV00883,R0158,U00369,3,Nothing special.
REV00884,R0092,U00493,4,Loved the ambiance. Five stars!
REV00885,R0022,U00327,4,Best in town. I especially liked the dessert.
REV00886,R0157,U00886,4,"Great service, very fast."
REV00887,R0178,U00154,4,Highly recommended! Five stars!
REV00888,R0022,U00069,5,Will definitely order again.
REV00889,R0140,U00867,3,Hit or miss.
REV00890,R0099,U00949,4,Highly recommended!
REV00891,R0089,U00424,3,Generous portions.
REV00892,R0177,U00973,3,Standard quality.
REV00893,R0053,U00732,3,Decent food for the price.
REV00894,R0200,U00724,5,Fresh and hot.
REV00895,R0115,U00301,3,Might try again.
REV00896,R0195,U00039,4,Worth every penny.
REV00897,R0173,U00132,4,The taste was authentic. Five stars!
REV00898,R0166,U00588,3,Terrible taste.
REV00899,R0057,U00859,4,Amazing food!
REV00900,R0087,U00449,3,Not worth the hype.
REV00901,R0182,U00327,4,The taste was authentic.
REV00902,R0137,U00971,4,Loved the ambiance.
REV00903,R0082,U00466,4,Worth every penny.
REV00904,R0031,U00288,5,Best in town. Five stars!
REV00905,R0162,U00096,3,A bit plain.
REV00906,R0045,U00935,4,Amazing food!
REV00907,R0122,U00324,1,Terrible taste.
REV00908,R0043,U00134,4,Fresh and hot. The main course was perfectly cooked.
REV00909,R0169,U00256,4,Highly recommended!
REV00910,R0099,U00193,3,Decent food for the price.
REV00911,R0121,U00822,4,Generous portions. Five stars!
REV00912,R0149,U00202,4,Highly recommended!
REV00913,R0123,U00348,4,Fresh and hot.
REV00914,R0127,U00192,3,Decent food for the price.
REV00915,R0001,U00345,2,Too salty.
REV00916,R0028,U00288,4,"Great service, very fast."
REV00917,R0115,U00362,4,The taste was authentic.
REV00918,R0007,U00723,3,Hit or miss.
REV00919,R0083,U00837,4,Best in town. I especially liked the dessert.
REV00920,R0174,U00707,5,Will definitely order again.
REV00921,R0134,U00981,2,Terrible taste.
REV00922,R0089,U00305,3,Hit or miss.
REV00923,R0199,U00173,4,"Great service, very fast. I especially liked the dessert."
REV00924,R0188,U00038,4,Generous portions.
REV00925,R0080,U00477,3,"Great service, very fast."
REV00926,R0105,U00195,4,Fresh and hot.
REV00927,R0064,U00488,4,The taste was authentic.
REV00928,R0164,U00583,3,Just another place.
REV00929,R0072,U00191,5,Generous portions. The main course was perfectly cooked.
REV00930,R0127,U00436,2,Delivery was very late.
REV00931,R0177,U00155,2,Overpriced.
REV00932,R0120,U00874,3,Highly recommended!
REV00933,R0170,U00584,4,Fresh and hot. Five stars!
